,Driver,TeamId,Quali_vs_Teammate,Race,Year,Best_Pace_seconds,Practice_Gap_to_Fastest,Practice_vs_Quali_Rank,AirTemp,Humidity,Pressure,Rain,WindSpeed,TrackTemp,Is_US,Downforce_Level,Team_aston_martin,Team_ferrari,Team_haas,Team_mclaren,Team_mercedes,Team_rb,Team_red_bull,Team_sauber,Team_williams,Race_Austria,Race_Bahrain,Race_Baku,Race_Belgium,Race_Canada,Race_China,Race_Hungary,Race_Imola,Race_Japan,Race_Miami,Race_Monaco,Race_Monza,Race_Netherlands,Race_Saudi Arabia,Race_Silverstone,Race_Singapore,Race_Spain,Race_United States,GridPos_1.0,GridPos_2.0,GridPos_3.0,GridPos_4.0,GridPos_5.0,GridPos_6.0,GridPos_7.0,GridPos_8.0,GridPos_9.0,GridPos_10.0,GridPos_11.0,GridPos_12.0,GridPos_13.0,GridPos_14.0,GridPos_15.0,GridPos_16.0,GridPos_17.0,GridPos_18.0,GridPos_19.0,GridPos_20.0,Driver_ALB,Driver_ALO,Driver_ANT,Driver_BEA,Driver_BOR,Driver_BOT,Driver_COL,Driver_DOO,Driver_GAS,Driver_HAD,Driver_HAM,Driver_HUL,Driver_LAW,Driver_LEC,Driver_MAG,Driver_NOR,Driver_OCO,Driver_PER,Driver_PIA,Driver_RUS,Driver_SAI,Driver_STR,Driver_TSU,Driver_VER,Driver_ZHO,Year_encoded
236,VER,red_bull,-5.5,Austria,2025,64.534,0.21000000000000796,-4.0,30.347826086956523,31.981366459627328,943.3447204968944,0,1.6180124223602483,49.166459627329196,0,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
237,ANT,mercedes,2.0,Austria,2025,65.053,0.7289999999999992,-1.0,30.347826086956523,31.981366459627328,943.3447204968944,0,1.6180124223602483,49.166459627329196,0,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
238,SAI,williams,3.5,Austria,2025,65.326,1.0019999999999953,-4.0,30.347826086956523,31.981366459627328,943.3447204968944,0,1.6180124223602483,49.166459627329196,0,3,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
239,NOR,mclaren,0.5,Silverstone,2025,85.606,0.10799999999998988,1.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
240,PIA,mclaren,-0.5,Silverstone,2025,85.566,0.06799999999999784,0.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
241,HUL,sauber,1.5,Silverstone,2025,86.499,1.0009999999999906,-3.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
242,HAM,ferrari,-0.5,Silverstone,2025,86.117,0.6189999999999998,2.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
243,VER,red_bull,-5.0,Silverstone,2025,85.585,0.08699999999998909,2.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
244,GAS,alpine,-6.0,Silverstone,2025,87.174,1.676000000000002,11.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
245,STR,aston_martin,5.0,Silverstone,2025,86.43,0.9320000000000022,-2.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
246,ALB,williams,2.0,Silverstone,2025,86.119,0.6209999999999951,-5.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
247,ALO,aston_martin,-5.0,Silverstone,2025,86.876,1.3780000000000001,11.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
248,RUS,mercedes,-3.0,Silverstone,2025,86.125,0.6269999999999953,5.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
249,BEA,haas,2.0,Silverstone,2025,86.112,0.6139999999999901,-12.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
250,SAI,williams,-2.0,Silverstone,2025,86.332,0.833999999999989,3.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
251,OCO,haas,-2.0,Silverstone,2025,86.377,0.8789999999999907,-1.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
252,LEC,ferrari,0.5,Silverstone,2025,85.498,0.0,-5.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
253,TSU,red_bull,5.0,Silverstone,2025,86.104,0.6059999999999945,-6.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
254,ANT,mercedes,3.0,Silverstone,2025,86.383,0.8849999999999909,4.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
255,HAD,rb,-1.5,Silverstone,2025,86.129,0.6310000000000002,-2.0,17.91741935483871,78.3741935483871,988.7767741935481,1,1.4832258064516128,23.578709677419354,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
